order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount
O00353,09-11-2023,C0572,P0054,S026,In-Store,1,315.6,0,315.6
O00354,21-12-2023,C0629,P0619,S037,In-Store,2,181.23,0.1,326.21
O00355,04-12-2024,C0556,P1158,S003,In-Store,2,275.48,0.2,440.77
O00356,15-12-2023,C0686,P0012,S048,In-Store,1,331.78,0.2,265.42
O00357,22-05-2024,C0086,P0112,0,Online,2,314.05,0,628.1
O00358,06-10-2023,C0099,P0595,S044,In-Store,2,277.06,0.1,498.71
O00359,06-08-2023,C0124,P1197,S047,In-Store,1,252.57,0,252.57
O00360,21-01-2025,C0528,P0295,S031,In-Store,1,33.48,0.05,31.81
O00361,24-10-2023,C0691,P0316,S019,In-Store,1,150.05,0,150.05
O00362,13-01-2024,C0638,P0411,0,Online,2,232.21,0,464.42
O00363,13-05-2023,C0123,P1064,0,Online,1,41.74,0.05,39.65
O00364,04-08-2023,C0025,P1035,S003,In-Store,2,130.92,0,261.84
O00365,16-02-2024,C0495,P0376,S053,In-Store,1,79.72,0.1,71.75
O00366,10-01-2025,C0697,P0899,S039,In-Store,2,118.47,0,236.94
O00367,05-09-2024,C0651,P0044,0,Online,1,22.6,0.05,21.47
O00368,02-07-2023,C0759,P1119,0,Online,1,64.93,0.2,51.94
O00369,18-04-2024,C0683,P0204,S031,In-Store,2,200.67,0.1,361.21
O00370,04-12-2023,C0400,P0790,S006,In-Store,2,70.22,0.2,112.35
O00371,23-05-2024,C0435,P0303,0,Online,2,214.71,0.2,343.54
O00372,23-05-2023,C0398,P0022,S002,In-Store,2,124.36,0.2,198.98
O00373,18-08-2023,C0363,P0285,S046,In-Store,1,86.63,0.2,69.3
O00374,01-03-2024,C0162,P0732,S055,In-Store,2,186.46,0.05,354.27
O00375,14-11-2023,C0723,P1075,S004,In-Store,2,285.01,0.05,541.52
O00376,04-10-2024,C0360,P1153,S045,In-Store,1,152.8,0.05,145.16
O00377,18-06-2023,C0780,P0620,S004,In-Store,1,263.03,0.2,210.42
O00378,01-09-2023,C0483,P0369,S059,In-Store,1,314.41,0.1,282.97
O00379,20-03-2025,C0331,P0891,S022,In-Store,1,183.58,0.2,146.86
O00380,16-10-2024,C0030,P0325,0,Online,2,22.19,0,44.38
O00381,16-02-2024,C0695,P0975,S014,In-Store,3,41.01,0.05,116.88
O00382,11-04-2024,C0178,P0786,S026,In-Store,3,21.67,0,65.01
O00383,24-10-2023,C0256,P0234,0,Online,1,76.36,0,76.36
O00384,09-03-2024,C0383,P0060,S020,In-Store,2,146.26,0,292.52
O00385,09-10-2024,C0386,P0272,S036,In-Store,3,43.92,0.05,125.17
O00386,29-06-2024,C0502,P0896,S014,In-Store,2,165.91,0.05,315.23
O00387,26-04-2024,C0444,P1082,S012,In-Store,3,35.93,0,107.79
O00388,21-10-2023,C0644,P0197,0,Online,4,180.86,0.05,687.27
O00389,15-05-2024,C0368,P0835,S055,In-Store,3,147.06,0,441.18
O00390,19-10-2023,C0698,P1081,S053,In-Store,2,26.3,0.05,49.97
O00391,16-06-2024,C0485,P1025,0,In-Store,3,121.03,0.05,344.94
O00392,14-05-2023,C0449,P0875,S055,In-Store,2,129.03,0,258.06
O00393,10-11-2023,C0130,P1059,0,Online,2,121.32,0,242.64
O00394,08-07-2023,C0052,P1107,S014,In-Store,1,333.55,0.1,300.19
O00395,20-03-2024,C0257,P0799,S004,In-Store,3,61.07,0.05,174.05
O00396,09-04-2025,C0076,P1094,S054,In-Store,1,137.56,0.1,123.8
O00397,07-09-2023,C0058,P1118,S007,In-Store,3,179.99,0.2,431.98
O00398,10-08-2024,C0269,P0061,0,Online,2,147.64,0.2,236.22
O00399,15-07-2023,C0342,P0121,0,Online,1,201.89,0.1,181.7
O00400,28-10-2024,C0679,P0127,0,Online,2,89.43,0,178.86
O00401,14-07-2023,C0577,P0072,S004,In-Store,1,129.69,0.2,103.75
O00402,16-03-2025,C0627,P0165,S030,In-Store,2,46.91,0.05,89.13
O00403,12-11-2023,C0042,P0213,0,Online,2,192.05,0.05,364.89
O00404,13-06-2024,C0441,P0978,S054,In-Store,1,219.94,0.05,208.94
O00405,22-08-2023,C0056,P0053,S051,In-Store,2,222.76,0.05,423.24
O00406,10-12-2024,C0388,P0037,S003,In-Store,3,63.29,0.2,151.9
O00407,12-10-2024,C0712,P0256,S027,In-Store,1,247.09,0.05,234.74
O00408,01-04-2025,C0120,P0753,S021,In-Store,1,263.55,0.2,210.84
O00409,21-07-2023,C0243,P0475,0,Online,3,213.94,0,641.82
O00410,02-07-2023,C0765,P1098,S051,In-Store,3,91.83,0,275.49
O00411,28-02-2024,C0255,P0116,0,Online,2,196.71,0.05,373.75
O00412,16-08-2024,C0289,P0089,S038,In-Store,3,229.1,0.05,652.93
O00413,04-06-2023,C0132,P0814,S007,In-Store,3,222.65,0,667.95
O00414,08-02-2025,C0556,P0421,S047,In-Store,1,322.09,0.1,289.88
O00415,25-02-2025,C0225,P0908,S017,In-Store,1,210.56,0.1,189.5
O00416,09-07-2024,C0299,P0500,S017,In-Store,3,222.98,0.1,602.05
O00417,21-01-2025,C0515,P0213,0,Online,3,192.05,0.2,460.92
O00418,09-09-2023,C0636,P0995,0,Online,2,177.45,0.05,337.15
O00419,10-06-2023,C0533,P0472,S035,In-Store,1,267.62,0.05,254.24
O00420,02-06-2023,C0742,P0290,0,Online,3,209.97,0.05,598.41
O00421,22-01-2025,C0665,P0929,0,In-Store,1,34.13,0.2,27.3
O00422,30-03-2024,C0276,P0569,S019,In-Store,1,18.44,0,18.44
O00423,31-07-2023,C0624,P0786,S055,In-Store,2,21.67,0.2,34.67
O00424,29-04-2024,C0045,P0459,0,Online,3,44.11,0.05,125.71
O00425,21-11-2024,C0545,P0107,S002,In-Store,2,193.34,0.1,348.01
O00426,25-01-2024,C0623,P0688,S058,In-Store,2,83.95,0.1,151.11
O00427,02-11-2023,C0605,P0443,S021,In-Store,2,283.37,0.2,453.39
O00428,15-03-2024,C0596,P0116,S035,In-Store,2,196.71,0.2,314.74
O00429,28-12-2023,C0694,P0588,0,In-Store,2,165.38,0.2,264.61
O00430,02-03-2024,C0736,P1163,S016,In-Store,1,151.89,0.05,144.3
O00431,27-05-2023,C0478,P0487,0,Online,1,134.85,0,134.85
O00432,01-03-2025,C0698,P0561,0,Online,2,182.85,0.05,347.41
O00433,09-07-2024,C0302,P0691,S002,In-Store,1,258.99,0.1,233.09
O00434,14-11-2023,C0675,P0513,S051,In-Store,2,27.18,0,54.36
O00435,17-08-2023,C0582,P0657,S054,In-Store,1,29.04,0.05,27.59
O00436,17-12-2024,C0017,P0900,0,Online,3,18.92,0,56.76
O00437,02-01-2025,C0491,P1139,0,Online,3,222.83,0,668.49
O00438,15-10-2024,C0081,P0566,S035,In-Store,1,10.71,0.1,9.64
O00439,19-09-2023,C0451,P0368,0,Online,1,103.79,0.1,93.41
O00440,16-12-2024,C0506,P0260,0,Online,1,116.29,0.05,110.48
O00441,06-11-2023,C0632,P0101,0,Online,1,77.72,0,77.72
O00442,29-11-2023,C0518,P0901,S002,In-Store,2,257.18,0.05,488.64
O00443,21-01-2025,C0731,P0530,S001,In-Store,1,274.32,0.1,246.89
O00444,24-11-2024,C0045,P0480,S004,In-Store,1,218.71,0.2,174.97
O00445,25-12-2024,C0079,P0485,0,Online,2,23.82,0.1,42.88
O00446,19-01-2024,C0697,P0851,0,Online,2,70.32,0.2,112.51
O00447,17-06-2023,C0146,P0050,S050,In-Store,1,188.61,0.1,169.75
O00448,26-05-2023,C0417,P0767,S018,In-Store,2,316.79,0,633.58
O00449,09-06-2023,C0045,P0595,S058,In-Store,1,277.06,0,277.06
O00450,05-06-2023,C0216,P0641,S049,In-Store,2,240.92,0.1,433.66
O00451,17-04-2023,C0387,P1193,0,Online,2,169.77,0.05,322.56
O00452,15-06-2024,C0664,P0160,S059,In-Store,1,141.43,0.05,134.36
O00453,10-05-2023,C0588,P1122,S034,In-Store,2,344.4,0,688.8
O00454,11-12-2023,C0540,P0105,S042,In-Store,1,49.07,0.2,39.26
O00455,22-09-2023,C0199,P1178,0,Online,1,63.25,0.05,60.09
O00456,14-05-2024,C0786,P0741,0,Online,1,25.86,0.1,23.27
O00457,30-07-2024,C0118,P0493,S056,In-Store,1,178.11,0.2,142.49
O00458,18-11-2023,C0360,P1147,S058,In-Store,1,262.37,0.1,236.13
O00459,15-11-2024,C0619,P0471,S026,In-Store,1,157.43,0.05,149.56
O00460,31-03-2024,C0128,P1101,0,Online,1,27.41,0.2,21.93
O00461,16-09-2023,C0681,P0282,S050,In-Store,1,147.51,0.1,132.76
O00462,21-08-2024,C0120,P0166,S032,In-Store,1,344.93,0.05,327.68
O00463,10-10-2024,C0647,P0405,S056,In-Store,1,226.02,0.2,180.82
O00464,25-11-2023,C0123,P0857,0,Online,1,17.94,0.2,14.35
O00465,12-08-2024,C0129,P0069,S001,In-Store,2,189.89,0.05,360.79
O00466,26-08-2024,C0135,P1054,S058,In-Store,2,193.12,0.2,308.99
O00467,15-11-2024,C0362,P0261,S035,In-Store,1,128.2,0.05,121.79
O00468,21-12-2023,C0121,P0689,S057,In-Store,1,46.7,0.1,42.03
O00469,26-10-2024,C0631,P0220,S002,In-Store,1,172.92,0,172.92
O00470,11-05-2024,C0363,P0919,S040,In-Store,1,285.64,0.2,228.51
O00471,28-09-2024,C0446,P0592,S044,In-Store,1,57.43,0.05,54.56
O00472,24-03-2025,C0741,P0595,S059,In-Store,1,277.06,0,277.06
O00473,19-04-2023,C0007,P0111,S043,In-Store,1,184.61,0.2,147.69
O00474,05-04-2024,C0449,P0361,S037,In-Store,1,214,0.1,192.6
O00475,01-10-2023,C0099,P0475,0,Online,2,213.94,0.1,385.09
O00476,24-02-2024,C0530,P1075,S054,In-Store,2,285.01,0.2,456.02
O00477,15-07-2023,C0393,P0652,S009,In-Store,1,171.03,0,171.03
O00478,16-04-2023,C0752,P0431,S017,In-Store,1,39.3,0.1,35.37
O00479,06-07-2023,C0291,P0339,0,Online,1,283.83,0.1,255.45
O00480,16-02-2024,C0229,P0346,0,Online,1,95.96,0.1,86.36
O00481,29-05-2023,C0771,P0217,S042,In-Store,1,197.95,0.1,178.16
O00482,16-10-2023,C0211,P1130,S048,In-Store,2,208.54,0.05,396.23
O00483,21-05-2023,C0040,P1105,S012,In-Store,1,14.96,0,14.96
O00484,30-07-2024,C0026,P0756,0,Online,1,338.92,0.2,271.14
O00485,22-06-2024,C0533,P0258,S018,In-Store,2,52.4,0,104.8
O00486,07-12-2023,C0122,P0910,S031,In-Store,2,231.06,0.1,415.91
O00487,15-09-2024,C0140,P0570,S007,In-Store,4,245.4,0.1,883.44
O00488,24-11-2023,C0762,P0455,S020,In-Store,2,349.41,0.05,663.88
O00489,10-07-2023,C0282,P0928,S032,In-Store,1,175.55,0,175.55
O00490,21-01-2024,C0322,P0078,S059,In-Store,1,123.08,0.1,110.77
O00491,12-02-2025,C0571,P0072,S040,In-Store,1,129.69,0,129.69
O00492,24-08-2024,C0600,P0770,S014,In-Store,1,221.83,0.05,210.74
O00493,16-07-2023,C0155,P0992,S046,In-Store,1,185.24,0.2,148.19
O00494,22-02-2025,C0203,P0181,S054,In-Store,20,323.27,0.05,6142.1
O00495,09-02-2024,C0068,P1004,S013,In-Store,1,232.49,0.05,220.87
O00496,23-12-2023,C0704,P0538,S040,In-Store,1,164.74,0.05,156.5
O00497,22-07-2023,C0495,P1086,S011,In-Store,1,80.63,0.1,72.57
O00498,17-01-2025,C0299,P0993,S040,In-Store,3,170.79,0.2,409.9
O00499,26-07-2024,C0556,P0985,0,Online,1,57.24,0.05,54.38
O00500,06-02-2025,C0773,P0588,S028,In-Store,3,165.38,0.1,446.53
O00501,11-04-2023,C0435,P0237,0,Online,2,280.12,0.1,504.22
O00502,20-05-2023,C0355,P0815,S049,In-Store,2,186.83,0.2,298.93
O00503,11-02-2025,C0500,P0843,S001,In-Store,2,129.92,0.1,233.86
O00504,16-05-2024,C0220,P0837,0,Online,2,231.93,0.1,417.47
O00505,02-07-2024,C0325,P0842,S028,In-Store,1,161.17,0.2,128.94
O00506,16-12-2024,C0055,P0549,0,In-Store,1,8.95,0.1,8.05
O00507,25-08-2024,C0046,P0631,S014,In-Store,2,30.95,0.05,58.8
O00508,13-06-2023,C0798,P0225,S039,In-Store,1,295.19,0.1,265.67
O00509,17-09-2024,C0552,P0040,S001,In-Store,1,57.53,0.2,46.02
O00510,18-05-2023,C0721,P0682,S049,In-Store,1,197.42,0,197.42
O00511,22-06-2023,C0531,P0431,S012,In-Store,3,39.3,0.05,112
O00512,08-05-2023,C0405,P0469,0,Online,3,116.24,0.05,331.28
O00513,27-04-2023,C0339,P0846,0,Online,1,257.54,0.05,244.66
O00514,30-09-2024,C0036,P0041,S033,In-Store,2,40.88,0,81.76
O00515,10-08-2023,C0698,P0993,0,Online,1,170.79,0.1,153.71
O00516,28-02-2025,C0235,P0506,0,Online,1,76.44,0,76.44
O00517,03-03-2024,C0386,P0820,0,Online,1,310.73,0.1,279.66
O00518,27-11-2024,C0078,P0151,S045,In-Store,3,176.17,0.2,422.81
O00519,02-08-2024,C0760,P1109,S009,In-Store,1,200.18,0,200.18
O00520,21-06-2023,C0476,P0801,0,Online,1,38.24,0.1,34.42
O00521,13-06-2024,C0435,P1049,S019,In-Store,1,115.48,0.1,103.93
O00522,22-04-2023,C0102,P0541,S036,In-Store,3,102.78,0.2,246.67
O00523,20-03-2025,C0439,P0190,0,Online,3,232.24,0.2,557.38
O00524,29-05-2023,C0494,P0582,S034,In-Store,4,44.49,0.05,169.06
O00525,21-12-2024,C0508,P0806,S048,In-Store,1,38.24,0,38.24
O00526,26-09-2024,C0591,P0050,S014,In-Store,2,188.61,0.2,301.78
O00527,16-01-2025,C0576,P0223,S021,In-Store,1,69.61,0.05,66.13
O00528,25-08-2024,C0085,P0195,S013,In-Store,3,151.18,0.2,362.83
O00529,11-12-2024,C0085,P0289,S053,In-Store,1,17.32,0.2,13.86
O00530,22-02-2025,C0580,P0476,0,Online,2,52.23,0.2,83.57
O00531,20-06-2023,C0318,P0691,S002,In-Store,1,258.99,0.1,233.09
O00532,06-04-2024,C0613,P0832,S017,In-Store,1,149.77,0.05,142.28
O00533,15-04-2023,C0600,P1000,S020,In-Store,1,144.44,0.05,137.22
O00534,09-09-2024,C0725,P0989,S054,In-Store,1,220.95,0,220.95
O00535,26-12-2024,C0435,P0158,S048,In-Store,1,106.61,0,106.61
O00536,18-05-2023,C0766,P0248,0,Online,1,107.2,0.2,85.76
O00537,13-10-2023,C0116,P0079,S031,In-Store,2,260.43,0.05,494.82
O00538,01-02-2024,C0537,P0997,0,Online,1,173.8,0.2,139.04
O00539,29-01-2025,C0303,P0240,S018,In-Store,2,85.49,0.1,153.88
O00540,31-08-2023,C0629,P0761,S010,In-Store,3,240.31,0.05,684.88
O00541,22-09-2023,C0701,P0418,S017,In-Store,1,101.5,0.1,91.35
O00542,30-03-2025,C0257,P0966,S059,In-Store,1,159.24,0.1,143.32
O00543,12-10-2023,C0737,P0277,0,Online,10,239.39,0.2,1915.1
O00544,04-01-2025,C0426,P0367,0,Online,3,201.12,0,603.36
O00545,11-06-2023,C0005,P0638,S012,In-Store,2,224.41,0,448.82
O00546,19-02-2025,C0338,P0193,0,Online,1,62.96,0.2,50.37
O00547,14-06-2023,C0068,P0717,S056,In-Store,2,147.9,0.05,281.01
O00548,07-12-2023,C0014,P0394,0,Online,1,219,0.2,175.2
O00549,28-02-2024,C0313,P0752,S025,In-Store,2,273.69,0.1,492.64
O00550,19-03-2025,C0656,P0414,0,Online,2,162.49,0.05,308.73
O00551,20-02-2024,C0221,P0573,0,Online,1,40.64,0,40.64
O00552,18-11-2023,C0534,P0082,S024,In-Store,1,177.36,0.1,159.62
O00553,10-11-2024,C0606,P0567,S047,In-Store,1,335.11,0.2,268.09
O00554,15-07-2024,C0002,P0474,0,In-Store,2,140.16,0.05,266.3
O00555,08-08-2023,C0486,P0000,0,In-Store,3,64.65,0,193.95
O00556,23-06-2024,C0450,P0871,S020,In-Store,1,10.05,0.1,9.05
O00557,11-06-2024,C0120,P0493,S024,In-Store,2,178.11,0.2,284.98
O00558,11-08-2024,C0363,P0638,S020,In-Store,1,224.41,0,224.41
O00559,23-08-2023,C0219,P0340,S053,In-Store,1,68.28,0.1,61.45
O00560,24-03-2025,C0447,P1147,S044,In-Store,1,262.37,0.1,236.13
O00561,22-07-2024,C0571,P0891,S011,In-Store,1,183.58,0,183.58
O00562,13-05-2024,C0477,P0708,S013,In-Store,1,157.48,0.05,149.61
O00563,21-01-2025,C0183,P0021,0,Online,1,77.31,0.1,69.58
O00564,14-03-2025,C0005,P0410,S006,In-Store,2,244.31,0.1,439.76
O00565,06-04-2024,C0514,P0026,S002,In-Store,1,324.99,0.1,292.49
O00566,19-12-2024,C0407,P0089,S045,In-Store,1,229.1,0.1,206.19
O00567,08-05-2024,C0058,P1171,S055,In-Store,1,230.62,0.2,184.5
O00568,27-10-2024,C0647,P0930,S030,In-Store,1,201.43,0,201.43
O00569,13-04-2023,C0029,P0313,S011,In-Store,2,258.17,0.05,490.52
O00570,20-02-2025,C0122,P0114,S045,In-Store,1,291.58,0,291.58
O00571,13-02-2024,C0557,P0568,S012,In-Store,1,216.22,0,216.22
O00572,13-02-2024,C0688,P0648,S010,In-Store,1,240.95,0.1,216.85
O00573,31-08-2024,C0680,P0825,S042,In-Store,3,138.88,0,416.64
O00574,06-06-2023,C0779,P1027,0,Online,1,110.09,0.1,99.08
O00575,02-07-2023,C0454,P0091,0,Online,2,27.29,0.05,51.85
O00576,15-09-2023,C0419,P0354,S053,In-Store,2,96.51,0,193.02
O00577,24-03-2025,C0574,P0718,0,Online,1,73.4,0.2,58.72
O00578,23-03-2024,C0713,P0176,S029,In-Store,2,273.81,0,547.62
O00579,18-06-2023,C0092,P0373,S011,In-Store,2,124.26,0.1,223.67
O00580,23-07-2024,C0020,P0346,S013,In-Store,2,95.96,0.1,172.73
O00581,03-06-2024,C0741,P0505,S043,In-Store,5,231.34,0.05,1098.87
O00582,08-03-2024,C0755,P0271,S024,In-Store,1,26.58,0.1,23.92
O00583,02-05-2024,C0143,P1157,S014,In-Store,3,35.5,0.05,101.17
O00584,16-03-2025,C0204,P0362,S016,In-Store,1,149.41,0.2,119.53
O00585,28-10-2024,C0501,P0727,S022,In-Store,2,192.44,0.2,307.9
O00586,08-03-2024,C0703,P0349,0,Online,1,134.4,0.2,107.52
O00587,09-04-2025,C0582,P0431,S027,In-Store,1,39.3,0.1,35.37
O00588,16-12-2023,C0698,P0591,0,Online,1,236.24,0.1,212.62
O00589,29-03-2024,C0791,P0431,0,Online,2,39.3,0.2,62.88
O00590,21-03-2025,C0118,P1058,S011,In-Store,1,219.39,0.2,175.51
O00591,02-06-2023,C0600,P0661,S024,In-Store,2,104.14,0,208.28
O00592,27-08-2023,C0107,P0734,S000,In-Store,1,33.37,0.05,31.7
O00593,03-02-2024,C0342,P0689,S006,In-Store,1,46.7,0.05,44.37
O00594,29-10-2023,C0313,P0333,S011,In-Store,1,18.57,0,18.57
O00595,16-01-2025,C0631,P0934,S044,In-Store,3,285.28,0.2,684.67
O00596,10-08-2024,C0484,P0498,0,Online,1,35.81,0.1,32.23
O00597,24-05-2023,C0494,P0821,S059,In-Store,2,262.98,0.05,499.66
O00598,08-02-2024,C0519,P0220,S049,In-Store,1,172.92,0.1,155.63
O00599,11-04-2023,C0410,P0770,0,Online,2,221.83,0.05,421.48
O00600,26-11-2023,C0611,P1073,0,Online,2,14.14,0.05,26.87
O00601,01-10-2023,C0341,P0110,S019,In-Store,3,280.19,0.05,798.54
O00602,20-12-2024,C0469,P0810,0,Online,1,235.44,0,235.44
O00603,10-06-2023,C0205,P0352,S005,In-Store,2,289.95,0.05,550.9
O00604,21-06-2023,C0208,P0894,0,Online,2,243.1,0.05,461.89
O00605,20-09-2024,C0568,P0766,0,Online,3,103.05,0.05,293.69
O00606,16-06-2023,C0482,P1126,S044,In-Store,1,29.09,0.05,27.64
O00607,27-11-2024,C0684,P0770,S045,In-Store,2,221.83,0.05,421.48
O00608,13-02-2024,C0098,P0793,0,Online,1,273.34,0.05,259.67
O00609,30-07-2023,C0334,P0579,S046,In-Store,1,137.64,0.2,110.11
O00610,08-02-2025,C0546,P0146,0,In-Store,2,297.56,0,595.12
O00611,01-09-2024,C0623,P0364,S023,In-Store,2,125.52,0.1,225.94
O00612,03-03-2025,C0001,P0815,S041,In-Store,1,186.83,0.05,177.49
O00613,15-06-2023,C0192,P0090,0,Online,2,242.17,0.2,387.47
O00614,25-06-2023,C0393,P0368,S018,In-Store,3,103.79,0.1,280.23
O00615,14-08-2024,C0492,P0071,0,Online,2,171.21,0.2,273.94
O00616,08-04-2025,C0407,P1059,S029,In-Store,2,121.32,0,242.64
O00617,25-04-2024,C0750,P0207,S025,In-Store,1,176.19,0,176.19
O00618,31-05-2023,C0131,P1176,S043,In-Store,1,50.72,0.2,40.58
O00619,28-11-2023,C0669,P0822,S003,In-Store,2,79.83,0.1,143.69
O00620,22-04-2024,C0759,P0237,S051,In-Store,2,280.12,0.2,448.19
O00621,09-08-2023,C0799,P0969,S054,In-Store,3,171.98,0.1,464.35
O00622,20-09-2024,C0183,P0868,S024,In-Store,1,207.53,0,207.53
O00623,02-09-2023,C0345,P0047,0,Online,1,141,0.2,112.8
O00624,09-12-2023,C0475,P0576,0,Online,1,323.53,0.2,258.82
O00625,26-07-2023,C0051,P0756,0,Online,1,338.92,0.1,305.03
O00626,21-12-2023,C0785,P0048,S011,In-Store,2,187.5,0.1,337.5
O00627,01-03-2025,C0017,P0914,S040,In-Store,1,254.74,0,254.74
O00628,29-09-2023,C0365,P0074,S025,In-Store,2,31.65,0.05,60.13
O00629,13-03-2024,C0547,P0193,0,Online,1,62.96,0.05,59.81
O00630,26-03-2024,C0441,P0562,S029,In-Store,2,274.7,0.05,521.93
O00631,09-10-2024,C0750,P1072,S002,In-Store,1,200.65,0,200.65
O00632,08-06-2023,C0039,P0300,S046,In-Store,2,138.12,0,276.24
O00633,04-10-2024,C0742,P0161,S040,In-Store,1,351.88,0.1,316.69
O00634,06-03-2025,C0022,P0376,S016,In-Store,1,79.72,0,79.72
O00635,18-02-2025,C0443,P0238,S036,In-Store,1,30.72,0.1,27.65
O00636,01-03-2025,C0630,P1052,S050,In-Store,3,190.93,0.05,544.15
O00637,28-09-2024,C0050,P0766,S013,In-Store,2,103.05,0.2,164.88
O00638,03-01-2025,C0705,P0380,0,Online,2,278.15,0,556.3
O00639,05-01-2025,C0185,P0583,0,Online,3,13.6,0.2,32.64
O00640,26-08-2023,C0179,P0848,S017,In-Store,1,198.54,0.1,178.69
O00641,26-03-2025,C0572,P0651,0,Online,3,315.36,0.05,898.78
O00642,04-03-2025,C0332,P0452,0,Online,2,225.95,0.1,406.71
O00643,29-01-2025,C0623,P0943,S040,In-Store,1,181.12,0.1,163.01
O00644,08-09-2024,C0487,P1142,0,Online,3,42.19,0.1,113.91
O00645,28-04-2023,C0455,P0310,S047,In-Store,1,152.81,0.2,122.25
O00646,19-06-2024,C0714,P0348,S016,In-Store,1,21.8,0.2,17.44
O00647,14-02-2025,C0585,P0160,S035,In-Store,1,141.43,0.1,127.29
O00648,16-12-2023,C0765,P1084,S018,In-Store,1,249.42,0.1,224.48
O00649,28-08-2023,C0478,P0060,0,Online,1,146.26,0.05,138.95
O00650,03-05-2023,C0578,P0883,S048,In-Store,3,76.04,0,228.12
O00651,03-08-2023,C0290,P1139,S015,In-Store,1,222.83,0.2,178.26
O00652,07-03-2024,C0134,P0775,S054,In-Store,2,22.99,0,45.98
O00653,07-09-2024,C0223,P0432,S036,In-Store,1,95.18,0.1,85.66
O00654,12-11-2023,C0162,P0821,S022,In-Store,1,262.98,0.05,249.83
O00655,23-02-2024,C0613,P0571,S023,In-Store,2,206.5,0,413
O00656,20-08-2024,C0703,P0650,S034,In-Store,1,190.7,0.2,152.56
O00657,04-05-2023,C0413,P1013,S018,In-Store,1,325.64,0.2,260.51
O00658,10-04-2025,C0181,P0819,0,Online,1,85.93,0.1,77.34
O00659,23-11-2024,C0671,P0352,S006,In-Store,3,289.95,0.2,695.88
O00660,21-11-2023,C0428,P0856,S040,In-Store,2,72.18,0,144.36
O00661,31-10-2023,C0141,P1030,S038,In-Store,2,115.95,0.2,185.52
O00662,05-01-2025,C0332,P0511,0,Online,3,189.31,0.2,454.34
O00663,14-03-2024,C0379,P0046,S056,In-Store,1,53.96,0.2,43.17
O00664,25-07-2024,C0197,P0330,S046,In-Store,2,355.55,0.05,675.54
O00665,23-02-2024,C0729,P0409,S018,In-Store,2,263.72,0,527.44
O00666,09-09-2024,C0211,P1182,S015,In-Store,2,275.08,0.2,440.13
O00667,26-11-2024,C0515,P0362,S032,In-Store,3,149.41,0,448.23
O00668,22-05-2024,C0339,P0326,0,Online,20,134.39,0,2687.8
O00669,07-03-2024,C0033,P0832,S030,In-Store,2,149.77,0.2,239.63
O00670,19-11-2024,C0427,P0532,0,In-Store,1,49.14,0,49.14
O00671,28-04-2023,C0621,P1093,S028,In-Store,1,143.78,0.2,115.02
O00672,12-08-2023,C0061,P0599,S053,In-Store,1,131.38,0,131.38
O00673,27-03-2025,C0733,P1047,S028,In-Store,2,126.31,0.2,202.1
O00674,10-12-2023,C0106,P0298,S048,In-Store,1,24.97,0,24.97
O00675,17-12-2024,C0375,P0845,S009,In-Store,4,265.78,0.05,1009.96
O00676,18-05-2024,C0215,P0541,0,Online,3,102.78,0,308.34
O00677,15-08-2023,C0726,P1006,S048,In-Store,2,262.46,0.1,472.43
O00678,04-08-2023,C0705,P0910,S028,In-Store,2,231.06,0.1,415.91
O00679,02-10-2024,C0608,P0073,S009,In-Store,1,10.3,0.1,9.27
O00680,27-09-2024,C0379,P1154,S018,In-Store,1,111.2,0.1,100.08
O00681,28-05-2023,C0162,P1162,S030,In-Store,2,199.19,0.2,318.7
O00682,03-12-2024,C0158,P0263,0,Online,2,291.33,0.1,524.39
O00683,24-03-2024,C0263,P0466,0,Online,1,135.41,0.05,128.64
O00684,03-10-2024,C0151,P1196,0,Online,2,103.64,0.1,186.55
O00685,26-06-2023,C0763,P1058,S039,In-Store,1,219.39,0.05,208.42
O00686,29-12-2023,C0659,P0319,S032,In-Store,1,225.29,0.1,202.76
O00687,19-02-2024,C0387,P0993,S055,In-Store,1,170.79,0.2,136.63
O00688,22-08-2023,C0388,P0029,S004,In-Store,1,37.24,0.1,33.52
O00689,31-03-2024,C0211,P0459,0,Online,3,44.11,0,132.33
O00690,04-03-2024,C0365,P1021,S058,In-Store,2,176.65,0,353.3
O00691,29-10-2023,C0596,P1073,S047,In-Store,1,14.14,0.05,13.43
O00692,28-11-2024,C0033,P0816,S017,In-Store,2,235.03,0.1,423.05
O00693,08-05-2023,C0277,P1133,0,In-Store,1,53.96,0,53.96
O00694,19-02-2025,C0057,P0914,S015,In-Store,3,254.74,0.05,726.01
O00695,07-05-2023,C0757,P0374,S041,In-Store,1,190.53,0.05,181
O00696,20-12-2023,C0734,P0934,0,Online,1,285.28,0.1,256.75
O00697,26-10-2024,C0093,P0389,S058,In-Store,3,277.24,0,831.72
O00698,04-05-2024,C0135,P1070,S013,In-Store,1,20.86,0.05,19.82
O00699,13-10-2024,C0779,P1190,S006,In-Store,1,305.51,0,305.51
O00700,26-09-2024,C0649,P0149,0,Online,1,29.42,0,29.42
O00701,20-05-2023,C0487,P0404,0,Online,3,233.86,0.05,666.5
O00702,28-06-2023,C0307,P1165,0,Online,1,111.55,0.2,89.24
O00703,09-11-2023,C0114,P0906,S012,In-Store,1,269.33,0.2,215.46
